Transaction_ID,Sender_ID,Receiver_ID,Amount,Timestamp,Location,Type
979e8803-4db,shop_b_711@ybl,amit_831@paytm,975.23,01-01-2024 19:20,Mumbai,Normal
95d175ed-58c,sneha_919@paytm,shop_a_196@oksbi,184.6,01-01-2024 13:49,Mumbai,Normal
824867fd-e74,rahul_523@paytm,amit_541@okhdfc,922.61,01-01-2024 19:54,Mumbai,Normal
5ff15a36-2bc,amit_436@okhdfc,priya_206@okhdfc,906.93,01-01-2024 16:53,Bangalore,Normal
9af8c3a2-504,amit_724@ybl,shop_a_809@paytm,306.02,01-01-2024 13:15,Pune,Normal
714015fc-e11,rahul_577@oksbi,shop_a_437@ybl,271.82,01-01-2024 10:18,Delhi,Normal
fd44e8a6-541,amit_878@okhdfc,vikram_930@oksbi,480,01-01-2024 15:23,Bangalore,Normal
8e3ff7d9-911,shop_b_669@paytm,pooja_579@paytm,1809.36,01-01-2024 19:15,Mumbai,Normal
31e88aa0-d04,amit_581@okhdfc,arjun_699@okhdfc,798.92,01-01-2024 15:29,Pune,Normal
7d5ae047-a0f,rahul_200@oksbi,sneha_330@oksbi,1192.81,01-01-2024 11:39,Bangalore,Normal
1bce6071-8bc,arjun_114@paytm,vikram_707@paytm,716.05,01-01-2024 16:05,Mumbai,Normal
FRAUD_WEB_5795,vikram_983@paytm,SCAMMER_MULE@ybl,500,01-01-2024 12:02,Mumbai,Scam_Mule
405d0fb6-82d,rahul_428@oksbi,sneha_825@paytm,1084.61,01-01-2024 16:04,Mumbai,Normal
f1913514-5e0,rahul_574@okhdfc,sneha_709@oksbi,62.32,01-01-2024 11:32,Delhi,Normal
0296e7a9-32b,priya_898@okhdfc,arjun_331@paytm,1632.33,01-01-2024 19:01,Mumbai,Normal
4bd12849-f15,amit_599@oksbi,shop_b_661@paytm,1465.67,01-01-2024 18:24,Mumbai,Normal
b8dd9d97-668,shop_a_898@ybl,arjun_367@oksbi,619.91,01-01-2024 14:24,Pune,Normal
81d39f78-24f,vikram_194@paytm,shop_b_988@okhdfc,1096.99,01-01-2024 12:25,Mumbai,Normal
787e4d25-9aa,amit_124@ybl,rahul_159@ybl,899.48,01-01-2024 13:13,Pune,Normal
2c714ee4-71b,shop_b_824@paytm,shop_b_997@paytm,220.21,01-01-2024 12:24,Delhi,Normal
1cb694a9-96a,shop_a_615@okhdfc,sneha_929@oksbi,1637.28,01-01-2024 14:45,Mumbai,Normal
FRAUD_WEB_3752,shop_b_576@paytm,SCAMMER_MULE@ybl,500,01-01-2024 12:00,Mumbai,Scam_Mule
28247bcc-fa1,vikram_543@okhdfc,sneha_210@okhdfc,392.21,01-01-2024 14:48,Mumbai,Normal
bf0d971e-fe1,vikram_144@okhdfc,pooja_192@okhdfc,796.08,01-01-2024 12:45,Delhi,Normal
0ab381ed-c9b,rahul_287@ybl,rahul_411@ybl,240.17,01-01-2024 18:28,Pune,Normal
635d437f-ac5,arjun_951@paytm,priya_513@okhdfc,1942.67,01-01-2024 10:22,Pune,Normal
daf8837b-c5d,vikram_212@okhdfc,arjun_151@oksbi,1698.73,01-01-2024 17:12,Mumbai,Normal
eb531c8c-f3c,amit_774@oksbi,sneha_894@ybl,147.81,01-01-2024 18:04,Mumbai,Normal
5b2214a2-d72,rahul_709@okhdfc,priya_163@paytm,996.46,01-01-2024 16:47,Mumbai,Normal
acc6d45f-31b,rahul_550@paytm,priya_578@oksbi,1572.32,01-01-2024 18:54,Mumbai,Normal
15e07ba6-8d3,vikram_182@paytm,pooja_880@paytm,678.74,01-01-2024 17:47,Bangalore,Normal
8e4791bf-4a8,pooja_433@paytm,amit_189@oksbi,1626.57,01-01-2024 17:38,Bangalore,Normal
49b54ac0-eb6,amit_350@okhdfc,vikram_646@ybl,1918.51,01-01-2024 16:34,Delhi,Normal
c35ae643-9f3,sneha_935@oksbi,amit_460@ybl,590.2,01-01-2024 19:32,Bangalore,Normal
c6707f12-e1b,shop_b_809@ybl,vikram_769@paytm,1357.3,01-01-2024 18:58,Mumbai,Normal
f10dc423-f98,shop_a_416@oksbi,rahul_181@ybl,1979.2,01-01-2024 13:05,Delhi,Normal
fded16c6-c97,priya_234@ybl,vikram_453@okhdfc,641.93,01-01-2024 16:18,Delhi,Normal
968745a1-f4a,arjun_188@ybl,arjun_374@paytm,1799.34,01-01-2024 12:40,Mumbai,Normal
bda79b39-474,pooja_885@paytm,priya_874@paytm,210.97,01-01-2024 13:04,Mumbai,Normal
54b6a5bc-7ce,pooja_341@okhdfc,rahul_568@oksbi,797.97,01-01-2024 11:49,Bangalore,Normal
9ed5dc21-5a7,shop_a_530@paytm,pooja_128@oksbi,36.02,01-01-2024 10:25,Bangalore,Normal
df903d2a-9ad,pooja_921@ybl,shop_b_783@ybl,450.74,01-01-2024 18:39,Mumbai,Normal
0eee4237-a56,priya_954@okhdfc,arjun_327@paytm,930.15,01-01-2024 10:40,Pune,Normal
d08ed4df-659,rahul_603@oksbi,vikram_554@ybl,1570.96,01-01-2024 17:19,Bangalore,Normal
5bd62563-ca0,sneha_885@oksbi,arjun_788@oksbi,1946.03,01-01-2024 18:58,Bangalore,Normal
8f3a1858-331,shop_a_203@ybl,shop_b_276@okhdfc,1786.88,01-01-2024 18:52,Pune,Normal
b53071e1-c7c,shop_b_810@okhdfc,vikram_867@okhdfc,177.82,01-01-2024 18:23,Delhi,Normal
76e62758-fc9,pooja_194@okhdfc,priya_964@oksbi,78.19,01-01-2024 10:12,Delhi,Normal
5dd3633c-37f,shop_b_789@ybl,arjun_563@ybl,1896.47,01-01-2024 18:08,Delhi,Normal
0d1ad1df-8b2,vikram_708@paytm,shop_b_827@ybl,329.07,01-01-2024 10:04,Mumbai,Normal
d7a487ab-cac,shop_b_903@oksbi,amit_784@ybl,71.76,01-01-2024 15:57,Delhi,Normal
1fdf481b-d9f,sneha_488@paytm,amit_203@paytm,744.73,01-01-2024 17:06,Mumbai,Normal
537741c9-a3d,amit_722@ybl,rahul_352@okhdfc,1279.93,01-01-2024 12:31,Mumbai,Normal
1b2d73f0-3c6,priya_469@paytm,arjun_432@ybl,1914.68,01-01-2024 11:12,Bangalore,Normal
9f0c557d-0ff,shop_b_566@oksbi,vikram_800@okhdfc,1604.04,01-01-2024 11:11,Delhi,Normal
9c5bbc4c-78f,shop_b_425@paytm,shop_a_939@ybl,887.87,01-01-2024 10:11,Mumbai,Normal
a31e677c-3b8,vikram_140@paytm,pooja_176@okhdfc,1363.23,01-01-2024 10:34,Mumbai,Normal
f879b41c-246,vikram_371@paytm,vikram_113@ybl,661.49,01-01-2024 10:50,Delhi,Normal
7ecddd73-b4e,sneha_583@ybl,shop_a_437@paytm,1676.95,01-01-2024 18:35,Delhi,Normal
495acf89-b45,pooja_817@ybl,priya_947@okhdfc,1365.76,01-01-2024 19:46,Pune,Normal
ce7f1d73-24d,rahul_277@oksbi,amit_642@ybl,102.96,01-01-2024 18:55,Bangalore,Normal
005b8235-906,priya_409@okhdfc,priya_914@ybl,60.18,01-01-2024 14:58,Pune,Normal
f214268d-07d,shop_a_122@oksbi,shop_a_806@paytm,1928.25,01-01-2024 14:34,Mumbai,Normal
00411dbd-b31,rahul_757@ybl,vikram_308@oksbi,215.86,01-01-2024 11:16,Delhi,Normal
e6faca3a-ba3,arjun_885@ybl,shop_b_695@ybl,1330.62,01-01-2024 11:53,Pune,Normal
1f75670e-6f9,sneha_915@ybl,amit_812@okhdfc,1160.06,01-01-2024 15:46,Delhi,Normal
66eacac1-eec,shop_a_769@okhdfc,vikram_248@okhdfc,389.7,01-01-2024 13:27,Delhi,Normal
1d077226-484,vikram_968@paytm,vikram_326@okhdfc,1266.21,01-01-2024 11:10,Bangalore,Normal
2cd863bd-170,shop_a_141@oksbi,priya_544@ybl,854.29,01-01-2024 16:53,Pune,Normal
972348ec-3cb,shop_b_241@ybl,rahul_838@paytm,587.38,01-01-2024 12:47,Delhi,Normal
d3c0f718-e9f,pooja_146@ybl,shop_b_741@okhdfc,1242.83,01-01-2024 12:49,Mumbai,Normal
4665e62c-b74,sneha_537@okhdfc,vikram_466@ybl,121.67,01-01-2024 10:30,Bangalore,Normal
fa0533e5-d7f,arjun_635@oksbi,pooja_544@okhdfc,264.15,01-01-2024 14:11,Delhi,Normal
27bd7b6b-08d,rahul_557@paytm,vikram_650@ybl,1784.33,01-01-2024 16:31,Delhi,Normal
857210d4-c84,amit_554@okhdfc,priya_586@oksbi,1619.68,01-01-2024 15:07,Mumbai,Normal
105b9c00-31b,shop_a_476@ybl,pooja_713@ybl,883.62,01-01-2024 17:34,Bangalore,Normal
addd50e0-a2c,priya_333@ybl,rahul_115@okhdfc,1548.9,01-01-2024 15:01,Mumbai,Normal
34ef08fc-d4a,vikram_927@ybl,sneha_165@ybl,1849.47,01-01-2024 18:46,Pune,Normal
29519a4c-f3e,shop_b_747@oksbi,sneha_882@oksbi,1724.87,01-01-2024 11:25,Pune,Normal
b7938368-0e2,priya_836@ybl,shop_a_303@oksbi,240.09,01-01-2024 11:37,Pune,Normal
ae50d719-082,arjun_401@paytm,priya_201@ybl,1345.87,01-01-2024 10:05,Mumbai,Normal
f1b39b97-e4a,shop_a_180@paytm,rahul_864@paytm,1041.67,01-01-2024 12:11,Pune,Normal
21d157ad-959,priya_959@ybl,amit_569@oksbi,1600.49,01-01-2024 16:26,Bangalore,Normal
FRAUD_WEB_9968,sneha_622@ybl,SCAMMER_MULE@ybl,500,01-01-2024 12:04,Mumbai,Scam_Mule
cf21d82f-48e,shop_a_807@paytm,priya_692@okhdfc,673.03,01-01-2024 11:06,Mumbai,Normal
eb57193a-827,pooja_502@oksbi,shop_b_412@okhdfc,1116.39,01-01-2024 10:02,Bangalore,Normal
a5a17c6d-822,shop_b_888@okhdfc,rahul_411@oksbi,340.86,01-01-2024 11:32,Pune,Normal
da4e8143-bf7,rahul_750@oksbi,priya_251@okhdfc,1676.29,01-01-2024 12:56,Mumbai,Normal
6b1f4871-e04,rahul_124@oksbi,arjun_409@ybl,236.79,01-01-2024 11:17,Mumbai,Normal
923fd303-6d7,priya_865@oksbi,vikram_579@okhdfc,276.41,01-01-2024 11:58,Bangalore,Normal
53ce66b3-8e0,shop_a_971@okhdfc,arjun_459@paytm,1864.12,01-01-2024 15:38,Delhi,Normal
7c6061fc-12e,sneha_781@okhdfc,amit_160@oksbi,623.73,01-01-2024 12:03,Mumbai,Normal
7dd8f05b-202,vikram_779@okhdfc,rahul_148@paytm,1843.17,01-01-2024 11:55,Pune,Normal
d4072c09-2f5,shop_a_795@paytm,rahul_532@ybl,465.16,01-01-2024 14:52,Pune,Normal
d2552fba-76c,amit_715@paytm,amit_192@okhdfc,1955,01-01-2024 15:37,Delhi,Normal
cb5f801b-c67,sneha_996@paytm,rahul_726@paytm,353.72,01-01-2024 10:43,Delhi,Normal
c561c7a6-86d,vikram_854@oksbi,rahul_956@okhdfc,1482.26,01-01-2024 17:51,Bangalore,Normal
ea82b52a-c91,amit_876@ybl,pooja_666@paytm,1487.18,01-01-2024 10:24,Mumbai,Normal
1129d45b-1dc,priya_617@ybl,shop_a_117@ybl,1504.64,01-01-2024 14:11,Bangalore,Normal
549e6714-db5,arjun_439@ybl,rahul_677@ybl,1575.68,01-01-2024 17:05,Pune,Normal
957e1e49-790,amit_698@oksbi,arjun_626@ybl,844.35,01-01-2024 17:15,Delhi,Normal
d15aaa5d-b43,vikram_564@okhdfc,shop_a_918@paytm,240.7,01-01-2024 14:57,Mumbai,Normal
39c93109-dd4,amit_447@okhdfc,vikram_873@oksbi,561.96,01-01-2024 16:36,Mumbai,Normal
ed0733b0-af5,sneha_953@ybl,priya_770@paytm,1244.55,01-01-2024 12:40,Mumbai,Normal
a534158b-fb0,priya_285@ybl,priya_587@paytm,676.28,01-01-2024 17:01,Mumbai,Normal
00e623a5-f76,rahul_639@okhdfc,amit_539@paytm,24.99,01-01-2024 11:37,Pune,Normal
e2d09665-af4,amit_661@okhdfc,sneha_909@okhdfc,1718.34,01-01-2024 15:13,Bangalore,Normal
a7d0a256-844,pooja_579@ybl,priya_446@oksbi,1486.88,01-01-2024 14:56,Pune,Normal
874d3c8c-090,amit_653@paytm,amit_138@paytm,1673.3,01-01-2024 17:00,Delhi,Normal
11464659-812,arjun_405@paytm,sneha_990@okhdfc,1212.21,01-01-2024 11:05,Delhi,Normal
20ef5eee-79f,vikram_787@oksbi,arjun_281@okhdfc,1484.26,01-01-2024 16:29,Bangalore,Normal
3955f66f-f73,arjun_958@oksbi,arjun_939@ybl,1623.42,01-01-2024 18:05,Mumbai,Normal
cf11417f-86e,pooja_540@oksbi,rahul_747@okhdfc,168.61,01-01-2024 18:11,Bangalore,Normal
5a3ef027-6be,sneha_566@okhdfc,shop_a_945@oksbi,1048.87,01-01-2024 11:07,Delhi,Normal
94598346-4d4,pooja_580@ybl,pooja_906@paytm,792.81,01-01-2024 17:41,Delhi,Normal
859a6f1e-d71,shop_a_724@paytm,amit_904@paytm,1712.63,01-01-2024 10:14,Delhi,Normal
FRAUD_WEB_1083,pooja_326@ybl,SCAMMER_MULE@ybl,500,01-01-2024 12:00,Mumbai,Scam_Mule
f7b6ca59-dc3,rahul_954@oksbi,shop_b_310@okhdfc,1319.59,01-01-2024 10:33,Pune,Normal
740b9644-487,arjun_774@oksbi,amit_808@ybl,1244.11,01-01-2024 11:21,Bangalore,Normal
0ba4f761-7ca,rahul_877@ybl,sneha_218@ybl,1985.68,01-01-2024 14:32,Mumbai,Normal
94771ca4-acb,amit_817@paytm,pooja_763@ybl,716.84,01-01-2024 15:25,Mumbai,Normal
4ebedd3a-9dc,priya_411@ybl,rahul_581@ybl,1493.81,01-01-2024 18:37,Bangalore,Normal
FRAUD_WEB_3580,shop_a_877@paytm,SCAMMER_MULE@ybl,500,01-01-2024 12:03,Mumbai,Scam_Mule
b81bedbc-726,shop_b_797@ybl,priya_152@paytm,1946.12,01-01-2024 19:57,Pune,Normal
07d82a36-edf,rahul_789@okhdfc,pooja_186@ybl,402.38,01-01-2024 12:15,Delhi,Normal
133d9b7f-374,arjun_105@oksbi,rahul_654@paytm,1778.97,01-01-2024 14:18,Bangalore,Normal
a09a6c3b-fab,rahul_563@okhdfc,shop_b_369@oksbi,574.34,01-01-2024 18:48,Pune,Normal
a4aa7cb8-f5e,rahul_138@paytm,shop_a_142@paytm,1474.61,01-01-2024 12:23,Mumbai,Normal
a303ae2d-324,priya_400@ybl,rahul_635@ybl,1498.37,01-01-2024 16:29,Pune,Normal
db5cd0bc-1f5,amit_789@paytm,amit_197@ybl,1292.17,01-01-2024 14:29,Bangalore,Normal
029d7fd9-ea8,amit_514@oksbi,arjun_465@paytm,1911.5,01-01-2024 17:07,Pune,Normal
af687fac-6fe,sneha_561@oksbi,priya_349@oksbi,515.91,01-01-2024 12:19,Delhi,Normal
e0b49432-568,shop_b_787@oksbi,vikram_913@oksbi,1310.46,01-01-2024 11:01,Delhi,Normal
c71b7466-9cc,shop_a_253@okhdfc,rahul_676@ybl,1110.66,01-01-2024 10:52,Mumbai,Normal
6b1c9eb7-fac,vikram_661@oksbi,priya_947@paytm,933.68,01-01-2024 17:36,Delhi,Normal
f310da67-a65,vikram_939@paytm,vikram_947@okhdfc,682.65,01-01-2024 11:19,Pune,Normal
a0463b4e-d21,sneha_569@okhdfc,pooja_372@okhdfc,425.39,01-01-2024 11:16,Pune,Normal
c0afbef9-274,arjun_478@paytm,priya_506@ybl,375.65,01-01-2024 13:52,Mumbai,Normal
b6262f03-cca,shop_b_434@ybl,shop_a_949@paytm,776.18,01-01-2024 13:14,Delhi,Normal
d5cb6cef-ec1,amit_115@okhdfc,amit_273@paytm,1621.24,01-01-2024 12:37,Mumbai,Normal
a0f142f2-9a7,vikram_602@paytm,sneha_638@oksbi,751.87,01-01-2024 17:39,Bangalore,Normal
d260e732-738,amit_761@paytm,shop_b_589@okhdfc,900.73,01-01-2024 10:15,Delhi,Normal
5b5cd077-9cb,amit_262@ybl,shop_a_133@ybl,402.32,01-01-2024 10:58,Bangalore,Normal
07ef9600-cb0,vikram_278@paytm,rahul_834@paytm,1540.15,01-01-2024 16:21,Delhi,Normal
600b9b4b-f67,amit_806@paytm,shop_b_156@okhdfc,120.45,01-01-2024 11:49,Bangalore,Normal
391efc24-3a3,sneha_783@ybl,shop_a_686@ybl,1390.1,01-01-2024 11:35,Delhi,Normal
93652038-f82,pooja_980@ybl,pooja_330@okhdfc,1042.97,01-01-2024 15:54,Bangalore,Normal
ef15815e-555,priya_875@oksbi,shop_b_797@paytm,1253.75,01-01-2024 19:23,Delhi,Normal
1fa2ec7a-b0f,sneha_238@ybl,priya_642@oksbi,1951.87,01-01-2024 19:49,Pune,Normal
4cdb0670-e94,vikram_237@ybl,sneha_657@ybl,1091.16,01-01-2024 10:26,Delhi,Normal
a4ab3765-f24,shop_a_711@paytm,sneha_801@paytm,1761.71,01-01-2024 14:13,Bangalore,Normal
16950fa2-ec3,priya_578@ybl,sneha_873@okhdfc,1683.11,01-01-2024 12:05,Mumbai,Normal
d05143ac-3f1,arjun_950@okhdfc,sneha_505@oksbi,608.88,01-01-2024 10:43,Pune,Normal
9d4b5a7d-ede,amit_960@oksbi,pooja_869@oksbi,1326.92,01-01-2024 18:16,Bangalore,Normal
0f2d409c-c33,amit_415@oksbi,sneha_673@ybl,1007.04,01-01-2024 16:48,Pune,Normal
40c77f61-006,amit_389@oksbi,rahul_640@okhdfc,1339.23,01-01-2024 16:26,Delhi,Normal
6c8f13bf-998,shop_b_855@ybl,shop_a_710@oksbi,673.63,01-01-2024 17:31,Bangalore,Normal
c37a1332-ee5,shop_a_613@oksbi,shop_a_284@ybl,241.42,01-01-2024 12:28,Bangalore,Normal
1f135f1a-1ce,shop_a_885@oksbi,sneha_795@oksbi,1187.32,01-01-2024 10:05,Mumbai,Normal
e1611d5d-96f,pooja_994@ybl,vikram_722@paytm,1221.61,01-01-2024 10:25,Bangalore,Normal
d4fbcd79-ffd,shop_a_554@paytm,amit_203@ybl,560.58,01-01-2024 17:13,Pune,Normal
b87096dc-afd,sneha_646@ybl,vikram_909@ybl,1924.73,01-01-2024 19:40,Pune,Normal
0718ff08-b55,sneha_414@paytm,amit_751@ybl,1788.7,01-01-2024 14:10,Mumbai,Normal
067bc77f-562,priya_472@paytm,sneha_707@paytm,483.38,01-01-2024 11:21,Mumbai,Normal
891ab4a9-387,sneha_192@ybl,shop_b_617@okhdfc,316.18,01-01-2024 10:04,Mumbai,Normal
49ec5b0d-65e,shop_a_140@ybl,rahul_160@okhdfc,685.47,01-01-2024 10:12,Mumbai,Normal
436c3df5-360,amit_348@ybl,amit_354@oksbi,1681.5,01-01-2024 12:36,Pune,Normal
7c84c635-af5,amit_865@okhdfc,arjun_517@okhdfc,1443.24,01-01-2024 19:43,Bangalore,Normal
afa7b652-7e6,priya_281@ybl,rahul_818@okhdfc,1704.35,01-01-2024 19:37,Mumbai,Normal
e46912dd-e10,arjun_236@ybl,shop_b_336@paytm,837.39,01-01-2024 17:10,Pune,Normal
aa830af2-b9e,amit_358@oksbi,pooja_344@ybl,1506.46,01-01-2024 10:50,Bangalore,Normal
16ff37ae-0bf,pooja_104@ybl,shop_b_580@paytm,1977.62,01-01-2024 13:36,Pune,Normal
83307ca6-745,sneha_769@ybl,rahul_182@oksbi,1843.42,01-01-2024 15:11,Pune,Normal
00bc2739-524,amit_299@ybl,priya_112@oksbi,899.96,01-01-2024 18:02,Pune,Normal
f3b67649-240,sneha_980@ybl,shop_b_103@okhdfc,1121.38,01-01-2024 15:35,Bangalore,Normal
1ba5873b-92a,sneha_859@oksbi,vikram_897@ybl,851.29,01-01-2024 14:32,Bangalore,Normal
517596b8-faf,amit_601@okhdfc,pooja_834@oksbi,491,01-01-2024 17:55,Pune,Normal
c9c8576b-1d8,amit_497@ybl,arjun_880@okhdfc,42.75,01-01-2024 14:40,Mumbai,Normal
9a54d1e0-df6,amit_800@ybl,arjun_500@okhdfc,1882.3,01-01-2024 12:21,Bangalore,Normal
18bafe97-3d0,amit_140@paytm,sneha_107@okhdfc,1716.31,01-01-2024 10:05,Delhi,Normal
d784b669-252,rahul_277@oksbi,arjun_198@okhdfc,85.23,01-01-2024 13:06,Bangalore,Normal
6b41f96e-a07,pooja_776@paytm,rahul_448@paytm,1372.9,01-01-2024 11:55,Delhi,Normal
e964078c-481,rahul_680@okhdfc,shop_b_752@oksbi,246.22,01-01-2024 12:40,Bangalore,Normal
96c5250a-076,pooja_392@ybl,rahul_309@okhdfc,697.9,01-01-2024 14:17,Delhi,Normal
e4c977ef-8ec,amit_709@oksbi,shop_b_566@ybl,901.92,01-01-2024 12:53,Bangalore,Normal
3681eeb8-561,arjun_268@ybl,vikram_318@ybl,1755.71,01-01-2024 15:17,Pune,Normal
e30971ce-c06,amit_715@okhdfc,shop_a_778@ybl,1312.83,01-01-2024 19:19,Delhi,Normal
c051b7bd-5fe,shop_a_900@ybl,rahul_859@oksbi,16.72,01-01-2024 17:50,Bangalore,Normal
0510f77a-ce9,shop_a_279@ybl,pooja_324@ybl,1766.54,01-01-2024 11:21,Pune,Normal
113a90c7-0d9,arjun_761@ybl,arjun_668@ybl,1972.64,01-01-2024 19:50,Pune,Normal
af6b7784-22d,vikram_912@okhdfc,shop_b_234@paytm,1065.45,01-01-2024 12:49,Bangalore,Normal
7a9f978c-c13,vikram_156@ybl,amit_859@okhdfc,143.16,01-01-2024 15:20,Bangalore,Normal
8a9f1aa9-960,pooja_327@ybl,priya_667@okhdfc,1811.24,01-01-2024 10:19,Delhi,Normal
8b369aa9-386,pooja_252@oksbi,shop_b_591@okhdfc,260.23,01-01-2024 15:28,Delhi,Normal
5cdafb64-870,shop_b_746@oksbi,shop_a_183@oksbi,612.89,01-01-2024 10:36,Delhi,Normal
fb4a83e5-cd1,priya_167@paytm,priya_404@oksbi,1148.71,01-01-2024 14:33,Pune,Normal
5f0d09e8-3e3,vikram_254@okhdfc,amit_361@paytm,1076.73,01-01-2024 17:23,Pune,Normal
a4dae737-efa,arjun_350@paytm,shop_a_582@oksbi,1309.94,01-01-2024 15:07,Delhi,Normal
a73d122f-920,amit_563@oksbi,pooja_388@okhdfc,767.93,01-01-2024 18:48,Bangalore,Normal
6b18af50-306,sneha_882@oksbi,arjun_754@paytm,689.23,01-01-2024 14:04,Pune,Normal
28ecb8a3-20e,priya_285@oksbi,amit_905@oksbi,967.4,01-01-2024 13:07,Mumbai,Normal
66a49718-493,vikram_379@paytm,pooja_104@ybl,517.46,01-01-2024 18:13,Delhi,Normal
b9284601-0db,amit_975@ybl,vikram_705@paytm,462.04,01-01-2024 16:36,Pune,Normal
3aaf699d-0b4,vikram_716@paytm,rahul_326@okhdfc,71.54,01-01-2024 11:03,Bangalore,Normal
88f7ef56-ff4,vikram_906@oksbi,vikram_779@paytm,1014.69,01-01-2024 11:36,Pune,Normal
650bedc2-e55,priya_622@paytm,sneha_147@paytm,1131.02,01-01-2024 14:22,Delhi,Normal
d5b154fb-979,vikram_952@okhdfc,vikram_101@okhdfc,1225.16,01-01-2024 12:22,Mumbai,Normal
b71f67ad-958,rahul_325@paytm,shop_a_615@paytm,1993.46,01-01-2024 13:43,Bangalore,Normal
472c208e-742,arjun_648@okhdfc,shop_b_500@oksbi,1837.17,01-01-2024 15:24,Pune,Normal
FRAUD_WEB_1542,vikram_695@paytm,SCAMMER_MULE@ybl,500,01-01-2024 12:00,Mumbai,Scam_Mule
21108e10-8c5,rahul_445@oksbi,shop_a_922@oksbi,805.74,01-01-2024 18:54,Mumbai,Normal
8373c311-e69,vikram_542@paytm,pooja_786@ybl,795,01-01-2024 15:46,Mumbai,Normal
FRAUD_WEB_2415,sneha_320@ybl,SCAMMER_MULE@ybl,500,01-01-2024 12:00,Mumbai,Scam_Mule
6e573808-644,sneha_316@okhdfc,vikram_926@oksbi,791.07,01-01-2024 16:44,Pune,Normal
fceca431-57d,priya_891@okhdfc,priya_909@ybl,818.28,01-01-2024 14:23,Bangalore,Normal
0950d2dd-09e,pooja_297@paytm,vikram_327@oksbi,1599.03,01-01-2024 15:01,Pune,Normal
4cb01b20-68c,rahul_547@okhdfc,amit_443@oksbi,1560.84,01-01-2024 16:41,Bangalore,Normal
f3c5d255-912,amit_104@oksbi,priya_730@okhdfc,1225.53,01-01-2024 16:50,Mumbai,Normal
5473c451-f25,amit_804@okhdfc,sneha_154@ybl,897.04,01-01-2024 16:19,Bangalore,Normal
d0223ca3-0de,shop_b_514@okhdfc,pooja_896@okhdfc,630.56,01-01-2024 15:08,Pune,Normal
7412e86e-9e9,vikram_747@okhdfc,vikram_879@ybl,1705.87,01-01-2024 18:12,Delhi,Normal
a817cd54-fdc,pooja_466@okhdfc,shop_a_722@paytm,1664.34,01-01-2024 10:25,Bangalore,Normal
b6c54adf-dab,amit_746@paytm,amit_440@okhdfc,1056.99,01-01-2024 10:51,Pune,Normal
01ed7521-c92,priya_838@oksbi,sneha_178@okhdfc,1769.94,01-01-2024 11:40,Bangalore,Normal
3d7a29ad-249,pooja_760@oksbi,rahul_597@okhdfc,673.69,01-01-2024 15:47,Bangalore,Normal
d5293ee6-82a,arjun_829@oksbi,shop_b_437@okhdfc,472.04,01-01-2024 16:34,Mumbai,Normal
78d7dff0-b2d,sneha_151@oksbi,arjun_535@paytm,406.63,01-01-2024 14:40,Mumbai,Normal
e3a183df-7e3,pooja_205@paytm,priya_706@ybl,1669.61,01-01-2024 19:24,Pune,Normal
ae0020d9-1d7,priya_500@okhdfc,sneha_721@okhdfc,1587.04,01-01-2024 11:55,Delhi,Normal
647170c2-e8e,priya_175@oksbi,rahul_672@paytm,1117.99,01-01-2024 16:44,Pune,Normal
6a55d82f-1a1,pooja_848@ybl,shop_b_120@paytm,330.63,01-01-2024 18:46,Bangalore,Normal
5ce4dbb0-223,shop_b_319@paytm,shop_a_822@okhdfc,119.41,01-01-2024 12:35,Mumbai,Normal
bbe44469-d4a,amit_618@oksbi,shop_a_900@paytm,128.47,01-01-2024 11:46,Mumbai,Normal
3618eeac-ca3,shop_a_683@oksbi,priya_311@ybl,587.25,01-01-2024 10:27,Bangalore,Normal
b20057b3-bc1,amit_568@ybl,shop_a_689@oksbi,929.11,01-01-2024 16:49,Mumbai,Normal
203c63a8-745,shop_b_393@oksbi,shop_b_961@okhdfc,1625.98,01-01-2024 13:36,Bangalore,Normal
96d169d7-467,pooja_701@paytm,shop_a_979@ybl,806.08,01-01-2024 16:47,Pune,Normal
e9a85440-3b2,sneha_466@ybl,sneha_385@oksbi,221.06,01-01-2024 15:43,Bangalore,Normal
12ae8025-4ef,pooja_228@oksbi,pooja_524@okhdfc,1331.47,01-01-2024 12:33,Pune,Normal
4ed80a71-fc7,rahul_633@ybl,priya_195@paytm,125.9,01-01-2024 14:44,Mumbai,Normal
36a4d3c5-637,vikram_724@oksbi,arjun_617@ybl,1409.91,01-01-2024 11:58,Mumbai,Normal
b6a02c89-b6e,vikram_947@paytm,sneha_654@paytm,881.82,01-01-2024 18:26,Delhi,Normal
4762fc89-f3a,vikram_140@ybl,sneha_190@ybl,87.88,01-01-2024 14:35,Delhi,Normal
5ddf91cc-70f,vikram_933@ybl,amit_691@okhdfc,1190.99,01-01-2024 18:30,Bangalore,Normal
aed35a90-7b8,shop_a_883@paytm,arjun_918@paytm,1651.66,01-01-2024 19:43,Bangalore,Normal
08172f94-2a5,rahul_753@paytm,pooja_575@okhdfc,553.35,01-01-2024 18:24,Bangalore,Normal
da15f629-306,pooja_661@paytm,priya_629@paytm,1387.54,01-01-2024 17:47,Bangalore,Normal
57b52c7a-e80,amit_711@ybl,vikram_528@ybl,1369.91,01-01-2024 10:33,Mumbai,Normal
48d4657a-93b,rahul_948@paytm,pooja_264@ybl,1111.5,01-01-2024 12:45,Mumbai,Normal
